"cuti_id","pegawai_id","jenis_cuti","tanggal_mulai","tanggal_selesai","status"
72334,17767,Cuti Besar,2026-07-18,2026-08-13,Disetujui
72335,17767,Cuti Tahunan,2026-09-02,2026-09-14,Disetujui
72336,17768,Cuti Tahunan,2025-12-03,2025-12-12,Disetujui
72337,17768,Cuti Tahunan,2026-12-04,2026-12-09,Disetujui
72338,17769,Cuti Sakit,2022-03-17,2022-03-21,Disetujui
72339,17769,Cuti Tahunan,2026-03-20,2026-03-29,Disetujui
72340,17769,Cuti Tahunan,2026-12-22,2027-01-01,Disetujui
72341,17770,Cuti Tahunan,2023-09-16,2023-09-20,Disetujui
72342,17770,Cuti Melahirkan,2025-04-05,2025-07-04,Disetujui
72343,17770,Cuti Tahunan,2026-02-18,2026-03-01,Disetujui
72344,17771,Cuti Melahirkan,2025-04-04,2025-07-03,Disetujui
72345,17771,Cuti Sakit,2026-11-07,2026-11-11,Disetujui
72346,17771,Cuti Tahunan,2026-10-16,2026-10-21,Disetujui
72347,17772,Cuti Tahunan,2022-01-24,2022-01-26,Disetujui
72348,17772,Cuti Sakit,2023-07-23,2023-07-29,Ditolak
72349,17772,Cuti Tahunan,2024-07-13,2024-07-22,Disetujui
72350,17772,Cuti Melahirkan,2025-12-06,2026-03-06,Disetujui
72351,17773,Cuti Tahunan,2022-02-17,2022-02-27,Disetujui
72352,17773,Cuti Sakit,2023-11-09,2023-11-10,Disetujui
72353,17773,Cuti Tahunan,2024-05-08,2024-05-11,Disetujui
72354,17773,Cuti Melahirkan,2024-03-04,2024-06-02,Disetujui
72355,17773,Cuti Tahunan,2025-12-11,2025-12-19,Disetujui
72356,17773,Cuti Tahunan,2025-03-22,2025-03-24,Menunggu
72357,17773,Cuti Tahunan,2026-01-05,2026-01-11,Disetujui
72358,17774,Cuti Tahunan,2026-04-22,2026-04-24,Disetujui
72359,17775,Cuti Tahunan,2022-06-03,2022-06-15,Menunggu
72360,17775,Cuti Alasan Penting,2023-05-11,2023-05-15,Disetujui
72361,17775,Cuti Alasan Penting,2024-12-13,2024-12-17,Disetujui
72362,17775,Cuti Alasan Penting,2024-09-24,2024-09-28,Disetujui
72363,17775,Cuti Tahunan,2026-10-14,2026-10-24,Disetujui
72364,17776,Cuti Tahunan,2022-02-20,2022-02-26,Disetujui
72365,17776,Cuti Tahunan,2022-09-07,2022-09-15,Disetujui
72366,17776,Cuti Tahunan,2023-06-15,2023-06-20,Disetujui
72367,17776,Cuti Besar,2025-07-20,2025-08-12,Disetujui
72368,17776,Cuti Tahunan,2026-02-02,2026-02-11,Disetujui
72369,17777,Cuti Sakit,2024-06-23,2024-06-27,Disetujui
72370,17777,Cuti Tahunan,2026-03-19,2026-03-25,Disetujui
72371,17778,Cuti Tahunan,2023-05-06,2023-05-16,Disetujui
72372,17778,Cuti Tahunan,2023-12-01,2023-12-03,Disetujui
72373,17778,Cuti Tahunan,2025-06-09,2025-06-15,Menunggu
72374,17778,Cuti Alasan Penting,2026-04-15,2026-04-20,Menunggu
72375,17778,Cuti Tahunan,2026-05-20,2026-05-22,Disetujui
72376,17779,Cuti Tahunan,2022-04-25,2022-05-07,Disetujui
72377,17779,Cuti Tahunan,2025-11-11,2025-11-14,Disetujui
72378,17779,Cuti Tahunan,2026-11-13,2026-11-22,Disetujui
72379,17780,Cuti Tahunan,2022-12-12,2022-12-17,Disetujui
72380,17780,Cuti Alasan Penting,2023-07-25,2023-07-29,Disetujui
72381,17780,Cuti Tahunan,2024-06-15,2024-06-17,Disetujui
72382,17780,Cuti Alasan Penting,2024-08-24,2024-08-26,Disetujui
72383,17780,Cuti Alasan Penting,2025-06-16,2025-06-19,Disetujui
72384,17780,Cuti Melahirkan,2026-08-06,2026-11-04,Menunggu
72385,17781,Cuti Tahunan,2024-11-24,2024-12-03,Menunggu
72386,17781,Cuti Alasan Penting,2026-07-19,2026-07-22,Menunggu
72387,17782,Cuti Tahunan,2022-12-18,2022-12-27,Disetujui
72388,17782,Cuti Tahunan,2022-10-11,2022-10-21,Disetujui
72389,17782,Cuti Tahunan,2023-02-25,2023-03-07,Disetujui
72390,17782,Cuti Sakit,2023-02-22,2023-02-28,Disetujui
72391,17782,Cuti Tahunan,2025-02-01,2025-02-10,Disetujui
72392,17782,Cuti Besar,2026-04-13,2026-05-11,Menunggu
72393,17782,Cuti Tahunan,2026-06-04,2026-06-09,Disetujui
72394,17783,Cuti Alasan Penting,2024-02-05,2024-02-08,Disetujui
72395,17783,Cuti Tahunan,2025-10-13,2025-10-22,Disetujui
72396,17783,Cuti Tahunan,2025-11-03,2025-11-08,Disetujui
72397,17783,Cuti Sakit,2026-08-13,2026-08-16,Disetujui
72398,17784,Cuti Tahunan,2022-12-10,2022-12-14,Ditolak
72399,17784,Cuti Tahunan,2023-09-08,2023-09-13,Disetujui
72400,17784,Cuti Melahirkan,2023-02-25,2023-05-26,Disetujui
72401,17784,Cuti Tahunan,2024-06-09,2024-06-21,Disetujui
72402,17784,Cuti Sakit,2024-06-21,2024-06-27,Disetujui
72403,17784,Cuti Tahunan,2025-06-08,2025-06-16,Disetujui
72404,17784,Cuti Besar,2026-11-08,2026-12-01,Disetujui
72405,17785,Cuti Tahunan,2023-07-06,2023-07-15,Disetujui
72406,17785,Cuti Tahunan,2023-09-03,2023-09-07,Disetujui
72407,17785,Cuti Tahunan,2024-09-16,2024-09-26,Disetujui
72408,17785,Cuti Tahunan,2024-11-11,2024-11-23,Disetujui
72409,17785,Cuti Tahunan,2025-10-12,2025-10-14,Menunggu
72410,17785,Cuti Tahunan,2026-04-21,2026-04-27,Disetujui
72411,17786,Cuti Sakit,2022-08-20,2022-08-27,Disetujui
72412,17786,Cuti Tahunan,2023-10-05,2023-10-13,Disetujui
72413,17786,Cuti Tahunan,2024-07-18,2024-07-30,Disetujui
72414,17786,Cuti Besar,2025-06-18,2025-07-13,Disetujui
72415,17787,Cuti Tahunan,2023-11-17,2023-11-25,Disetujui
72416,17787,Cuti Sakit,2024-02-07,2024-02-12,Disetujui
72417,17787,Cuti Tahunan,2025-01-01,2025-01-07,Disetujui
72418,17788,Cuti Alasan Penting,2026-09-18,2026-09-20,Menunggu
72419,17788,Cuti Sakit,2026-11-17,2026-11-19,Menunggu
72420,17789,Cuti Sakit,2022-11-22,2022-11-23,Menunggu
72421,17789,Cuti Sakit,2024-12-07,2024-12-13,Disetujui
72422,17789,Cuti Tahunan,2024-05-10,2024-05-15,Menunggu
72423,17789,Cuti Sakit,2026-02-22,2026-02-27,Menunggu
72424,17789,Cuti Tahunan,2026-02-08,2026-02-18,Disetujui
72425,17790,Cuti Tahunan,2022-02-20,2022-02-23,Disetujui
72426,17790,Cuti Alasan Penting,2022-11-25,2022-11-28,Disetujui
72427,17790,Cuti Tahunan,2024-01-01,2024-01-03,Disetujui
72428,17790,Cuti Tahunan,2025-08-13,2025-08-19,Menunggu
72429,17790,Cuti Tahunan,2026-08-04,2026-08-08,Disetujui
72430,17791,Cuti Tahunan,2022-03-06,2022-03-14,Disetujui
72431,17791,Cuti Tahunan,2026-04-09,2026-04-17,Disetujui
72432,17791,Cuti Tahunan,2026-07-22,2026-08-01,Disetujui
72433,17792,Cuti Sakit,2022-01-16,2022-01-17,Disetujui
72434,17792,Cuti Sakit,2024-01-17,2024-01-20,Disetujui
72435,17792,Cuti Sakit,2025-04-12,2025-04-16,Menunggu
72436,17793,Cuti Tahunan,2022-03-23,2022-04-03,Disetujui
72437,17793,Cuti Besar,2023-04-09,2023-05-02,Disetujui
72438,17793,Cuti Alasan Penting,2025-06-22,2025-06-27,Disetujui
72439,17794,Cuti Tahunan,2026-09-23,2026-10-02,Disetujui
72440,17797,Cuti Tahunan,2026-07-18,2026-07-27,Disetujui
72441,17798,Cuti Tahunan,2024-06-09,2024-06-11,Disetujui
72442,17798,Cuti Sakit,2026-12-23,2026-12-27,Disetujui
72443,17798,Cuti Tahunan,2026-02-06,2026-02-09,Disetujui
72444,17799,Cuti Besar,2022-02-19,2022-03-14,Disetujui
72445,17799,Cuti Tahunan,2024-04-03,2024-04-11,Disetujui
72446,17799,Cuti Tahunan,2025-07-05,2025-07-10,Disetujui
72447,17799,Cuti Tahunan,2026-03-16,2026-03-22,Disetujui
72448,17800,Cuti Besar,2022-11-10,2022-12-02,Disetujui
72449,17800,Cuti Sakit,2022-05-16,2022-05-22,Disetujui
72450,17800,Cuti Tahunan,2023-07-16,2023-07-25,Disetujui
72451,17800,Cuti Besar,2024-11-06,2024-12-03,Disetujui
72452,17800,Cuti Alasan Penting,2026-01-13,2026-01-15,Disetujui
72453,17801,Cuti Sakit,2025-09-01,2025-09-07,Disetujui
72454,17802,Cuti Alasan Penting,2023-05-11,2023-05-14,Disetujui
72455,17802,Cuti Sakit,2024-09-22,2024-09-29,Disetujui
72456,17803,Cuti Besar,2026-09-13,2026-10-07,Disetujui
72457,17804,Cuti Tahunan,2022-02-06,2022-02-14,Ditolak
72458,17804,Cuti Besar,2023-01-04,2023-02-03,Menunggu
72459,17804,Cuti Sakit,2023-08-04,2023-08-09,Disetujui
72460,17804,Cuti Tahunan,2024-02-17,2024-02-28,Disetujui
72461,17804,Cuti Alasan Penting,2025-08-17,2025-08-20,Disetujui
72462,17804,Cuti Tahunan,2025-04-06,2025-04-13,Disetujui
72463,17805,Cuti Sakit,2024-02-24,2024-02-27,Disetujui
72464,17805,Cuti Alasan Penting,2025-10-25,2025-10-28,Ditolak
72465,17805,Cuti Tahunan,2026-05-02,2026-05-07,Disetujui
72466,17806,Cuti Sakit,2022-10-14,2022-10-20,Disetujui
72467,17806,Cuti Sakit,2023-08-24,2023-08-30,Disetujui
72468,17807,Cuti Tahunan,2022-11-11,2022-11-16,Disetujui
72469,17807,Cuti Sakit,2024-10-15,2024-10-18,Disetujui
72470,17807,Cuti Tahunan,2025-08-18,2025-08-25,Disetujui
72471,17807,Cuti Tahunan,2026-02-10,2026-02-13,Disetujui
72472,17808,Cuti Tahunan,2024-03-03,2024-03-07,Disetujui
72473,17808,Cuti Sakit,2025-07-09,2025-07-16,Menunggu
72474,17808,Cuti Tahunan,2025-01-15,2025-01-21,Disetujui
72475,17808,Cuti Sakit,2026-08-06,2026-08-10,Menunggu
72476,17809,Cuti Tahunan,2022-08-02,2022-08-05,Disetujui
72477,17809,Cuti Tahunan,2023-02-21,2023-02-24,Disetujui
72478,17809,Cuti Tahunan,2024-09-02,2024-09-04,Disetujui
72479,17809,Cuti Tahunan,2025-04-02,2025-04-12,Disetujui
72480,17810,Cuti Tahunan,2022-04-05,2022-04-17,Disetujui
72481,17810,Cuti Besar,2024-12-18,2025-01-17,Disetujui
72482,17810,Cuti Sakit,2026-06-11,2026-06-16,Disetujui
72483,17811,Cuti Sakit,2022-12-17,2022-12-18,Disetujui
72484,17811,Cuti Sakit,2023-01-25,2023-02-01,Ditolak
72485,17811,Cuti Alasan Penting,2024-09-03,2024-09-06,Disetujui
72486,17811,Cuti Sakit,2025-11-09,2025-11-14,Disetujui
72487,17811,Cuti Tahunan,2026-03-11,2026-03-21,Disetujui
72488,17811,Cuti Tahunan,2026-10-08,2026-10-11,Disetujui
72489,17812,Cuti Tahunan,2025-12-03,2025-12-10,Disetujui
72490,17813,Cuti Tahunan,2023-01-21,2023-02-01,Disetujui
72491,17813,Cuti Tahunan,2023-11-11,2023-11-16,Disetujui
72492,17813,Cuti Besar,2025-11-19,2025-12-16,Disetujui
72493,17813,Cuti Tahunan,2026-01-06,2026-01-16,Disetujui
72494,17813,Cuti Tahunan,2026-10-24,2026-10-31,Disetujui
72495,17814,Cuti Tahunan,2022-10-19,2022-10-23,Disetujui
72496,17814,Cuti Tahunan,2022-04-02,2022-04-13,Menunggu
72497,17814,Cuti Sakit,2023-06-25,2023-06-26,Menunggu
72498,17814,Cuti Tahunan,2025-09-20,2025-09-27,Disetujui
72499,17814,Cuti Tahunan,2026-11-23,2026-11-30,Disetujui
72500,17814,Cuti Tahunan,2026-12-01,2026-12-05,Disetujui
72501,17815,Cuti Tahunan,2022-02-03,2022-02-06,Disetujui
72502,17815,Cuti Tahunan,2023-10-08,2023-10-10,Disetujui
72503,17815,Cuti Tahunan,2025-12-17,2025-12-21,Disetujui
72504,17816,Cuti Tahunan,2022-08-24,2022-09-03,Disetujui
72505,17816,Cuti Tahunan,2022-01-19,2022-01-31,Disetujui
72506,17816,Cuti Alasan Penting,2023-10-11,2023-10-14,Disetujui
72507,17816,Cuti Sakit,2024-01-13,2024-01-20,Disetujui
72508,17816,Cuti Besar,2026-06-20,2026-07-15,Disetujui
72509,17817,Cuti Besar,2025-07-06,2025-08-01,Disetujui
72510,17818,Cuti Tahunan,2023-01-18,2023-01-20,Disetujui
72511,17818,Cuti Tahunan,2024-03-03,2024-03-14,Disetujui
72512,17818,Cuti Tahunan,2026-06-21,2026-07-01,Disetujui
72513,17819,Cuti Tahunan,2024-12-13,2024-12-19,Disetujui
72514,17819,Cuti Tahunan,2025-06-09,2025-06-21,Disetujui
72515,17819,Cuti Sakit,2025-02-07,2025-02-09,Disetujui
72516,17820,Cuti Alasan Penting,2022-03-20,2022-03-23,Disetujui
72517,17820,Cuti Alasan Penting,2022-03-04,2022-03-08,Menunggu
72518,17820,Cuti Tahunan,2023-11-13,2023-11-19,Disetujui
72519,17820,Cuti Sakit,2024-01-08,2024-01-13,Disetujui
72520,17820,Cuti Sakit,2025-05-25,2025-05-31,Disetujui
72521,17820,Cuti Sakit,2026-03-03,2026-03-09,Disetujui
72522,17821,Cuti Sakit,2022-10-02,2022-10-06,Disetujui
72523,17821,Cuti Besar,2023-12-15,2024-01-09,Ditolak
72524,17821,Cuti Tahunan,2024-06-07,2024-06-18,Disetujui
72525,17821,Cuti Tahunan,2024-02-06,2024-02-13,Disetujui
72526,17821,Cuti Sakit,2025-12-15,2025-12-21,Menunggu
72527,17821,Cuti Tahunan,2025-01-13,2025-01-20,Disetujui
72528,17821,Cuti Tahunan,2026-01-17,2026-01-24,Ditolak
72529,17822,Cuti Tahunan,2022-06-06,2022-06-11,Disetujui
72530,17822,Cuti Tahunan,2023-03-11,2023-03-22,Menunggu
72531,17822,Cuti Tahunan,2024-10-05,2024-10-15,Disetujui
72532,17822,Cuti Sakit,2025-01-17,2025-01-22,Menunggu
72533,17822,Cuti Tahunan,2026-11-25,2026-12-06,Disetujui
72534,17823,Cuti Melahirkan,2022-11-21,2023-02-19,Disetujui
72535,17823,Cuti Tahunan,2022-04-14,2022-04-23,Menunggu
72536,17823,Cuti Tahunan,2024-12-13,2024-12-19,Disetujui
72537,17824,Cuti Tahunan,2026-04-16,2026-04-20,Disetujui
72538,17825,Cuti Tahunan,2022-05-09,2022-05-18,Ditolak
72539,17825,Cuti Tahunan,2022-04-14,2022-04-21,Disetujui
72540,17825,Cuti Besar,2023-02-24,2023-03-18,Menunggu
72541,17825,Cuti Sakit,2023-02-25,2023-03-01,Disetujui
72542,17825,Cuti Tahunan,2024-02-19,2024-03-01,Disetujui
72543,17825,Cuti Besar,2026-07-11,2026-08-09,Menunggu
72544,17825,Cuti Alasan Penting,2026-06-13,2026-06-16,Disetujui
72545,17826,Cuti Melahirkan,2024-05-02,2024-07-31,Disetujui
72546,17826,Cuti Sakit,2025-03-12,2025-03-13,Disetujui
72547,17826,Cuti Tahunan,2026-06-03,2026-06-14,Disetujui
72548,17826,Cuti Tahunan,2026-10-22,2026-10-28,Disetujui
72549,17827,Cuti Besar,2022-04-04,2022-04-29,Disetujui
72550,17827,Cuti Tahunan,2023-11-17,2023-11-26,Disetujui
72551,17827,Cuti Tahunan,2024-09-18,2024-09-21,Disetujui
72552,17827,Cuti Sakit,2025-02-16,2025-02-23,Disetujui
72553,17828,Cuti Alasan Penting,2022-11-06,2022-11-09,Disetujui
72554,17828,Cuti Besar,2023-05-11,2023-06-03,Disetujui
72555,17828,Cuti Sakit,2023-06-15,2023-06-17,Disetujui
72556,17828,Cuti Sakit,2024-06-14,2024-06-18,Disetujui
72557,17828,Cuti Tahunan,2026-01-19,2026-01-21,Menunggu
72558,17829,Cuti Besar,2025-02-02,2025-02-22,Disetujui
72559,17829,Cuti Sakit,2025-06-12,2025-06-15,Disetujui
72560,17829,Cuti Sakit,2026-01-19,2026-01-23,Disetujui
72561,17829,Cuti Tahunan,2026-01-06,2026-01-14,Disetujui
72562,17830,Cuti Sakit,2023-09-02,2023-09-03,Disetujui
72563,17830,Cuti Tahunan,2024-05-24,2024-05-28,Disetujui
72564,17830,Cuti Alasan Penting,2025-09-18,2025-09-21,Disetujui
72565,17830,Cuti Tahunan,2026-09-11,2026-09-17,Disetujui
72566,17831,Cuti Tahunan,2022-08-05,2022-08-12,Disetujui
72567,17831,Cuti Tahunan,2022-07-24,2022-08-05,Disetujui
72568,17831,Cuti Tahunan,2023-05-12,2023-05-16,Disetujui
72569,17831,Cuti Tahunan,2024-04-11,2024-04-14,Disetujui
72570,17831,Cuti Sakit,2024-10-25,2024-10-29,Menunggu
72571,17831,Cuti Alasan Penting,2025-08-12,2025-08-15,Disetujui
72572,17831,Cuti Sakit,2025-12-07,2025-12-14,Menunggu
72573,17831,Cuti Besar,2026-07-18,2026-08-14,Disetujui
72574,17831,Cuti Sakit,2026-04-23,2026-04-30,Menunggu
72575,17832,Cuti Tahunan,2023-03-16,2023-03-23,Ditolak
72576,17832,Cuti Sakit,2024-03-25,2024-03-30,Disetujui
72577,17833,Cuti Tahunan,2022-03-14,2022-03-26,Disetujui
72578,17833,Cuti Alasan Penting,2023-08-07,2023-08-11,Disetujui
72579,17833,Cuti Tahunan,2023-12-18,2023-12-26,Disetujui
72580,17833,Cuti Tahunan,2024-03-08,2024-03-13,Disetujui
72581,17833,Cuti Sakit,2024-10-13,2024-10-19,Disetujui
72582,17833,Cuti Besar,2025-07-16,2025-08-08,Disetujui
72583,17834,Cuti Tahunan,2025-06-20,2025-06-25,Ditolak
72584,17834,Cuti Tahunan,2026-12-13,2026-12-24,Disetujui
72585,17834,Cuti Tahunan,2026-01-14,2026-01-18,Disetujui
72586,17835,Cuti Tahunan,2022-04-07,2022-04-17,Disetujui
72587,17835,Cuti Melahirkan,2023-09-04,2023-12-03,Disetujui
72588,17835,Cuti Tahunan,2024-03-17,2024-03-22,Disetujui
72589,17835,Cuti Tahunan,2025-08-19,2025-08-26,Disetujui
72590,17835,Cuti Tahunan,2026-01-04,2026-01-15,Disetujui
72591,17836,Cuti Sakit,2022-11-02,2022-11-05,Disetujui
72592,17836,Cuti Tahunan,2023-08-21,2023-08-26,Menunggu
72593,17836,Cuti Alasan Penting,2024-04-23,2024-04-26,Menunggu
72594,17836,Cuti Tahunan,2024-04-08,2024-04-17,Ditolak
72595,17836,Cuti Alasan Penting,2025-11-21,2025-11-26,Ditolak
72596,17837,Cuti Tahunan,2022-04-19,2022-04-23,Disetujui
72597,17837,Cuti Besar,2023-07-25,2023-08-19,Disetujui
72598,17837,Cuti Tahunan,2025-10-10,2025-10-12,Disetujui
72599,17837,Cuti Tahunan,2025-10-22,2025-10-31,Disetujui
72600,17837,Cuti Tahunan,2026-12-08,2026-12-11,Disetujui
72601,17837,Cuti Tahunan,2026-10-16,2026-10-28,Disetujui
72602,17838,Cuti Tahunan,2022-10-22,2022-10-30,Disetujui
72603,17838,Cuti Tahunan,2022-09-15,2022-09-27,Disetujui
72604,17838,Cuti Alasan Penting,2023-12-12,2023-12-17,Disetujui
72605,17838,Cuti Alasan Penting,2024-10-09,2024-10-14,Disetujui
72606,17838,Cuti Sakit,2025-03-06,2025-03-09,Disetujui
72607,17838,Cuti Tahunan,2026-01-19,2026-01-26,Disetujui
72608,17839,Cuti Sakit,2026-08-17,2026-08-19,Disetujui
72609,17840,Cuti Tahunan,2025-10-04,2025-10-10,Disetujui
72610,17841,Cuti Tahunan,2022-01-21,2022-01-29,Disetujui
72611,17841,Cuti Tahunan,2022-06-12,2022-06-24,Menunggu
72612,17841,Cuti Tahunan,2023-12-17,2023-12-21,Ditolak
72613,17841,Cuti Besar,2025-03-09,2025-04-08,Disetujui
72614,17842,Cuti Tahunan,2022-05-05,2022-05-12,Disetujui
72615,17842,Cuti Alasan Penting,2024-12-20,2024-12-22,Disetujui
72616,17843,Cuti Sakit,2022-10-23,2022-10-24,Disetujui
72617,17843,Cuti Alasan Penting,2023-08-18,2023-08-23,Disetujui
72618,17843,Cuti Tahunan,2024-04-17,2024-04-29,Menunggu
72619,17843,Cuti Tahunan,2024-04-10,2024-04-19,Disetujui
72620,17843,Cuti Tahunan,2026-12-01,2026-12-12,Disetujui
72621,17844,Cuti Tahunan,2022-08-15,2022-08-25,Ditolak
72622,17844,Cuti Tahunan,2023-07-10,2023-07-17,Disetujui
72623,17844,Cuti Sakit,2024-06-01,2024-06-06,Disetujui
72624,17844,Cuti Tahunan,2025-11-20,2025-11-30,Disetujui
72625,17844,Cuti Besar,2026-08-20,2026-09-17,Disetujui
72626,17845,Cuti Tahunan,2022-10-12,2022-10-17,Disetujui
72627,17845,Cuti Besar,2022-12-14,2023-01-07,Ditolak
72628,17845,Cuti Tahunan,2023-04-25,2023-05-01,Disetujui
72629,17845,Cuti Sakit,2024-08-02,2024-08-03,Disetujui
72630,17845,Cuti Tahunan,2024-06-22,2024-07-04,Disetujui
72631,17845,Cuti Tahunan,2025-10-01,2025-10-10,Disetujui
72632,17845,Cuti Tahunan,2025-07-15,2025-07-22,Disetujui
72633,17845,Cuti Sakit,2026-02-01,2026-02-03,Disetujui
72634,17846,Cuti Tahunan,2022-08-06,2022-08-16,Disetujui
72635,17846,Cuti Sakit,2023-10-11,2023-10-12,Disetujui
72636,17846,Cuti Tahunan,2025-10-20,2025-10-23,Menunggu
72637,17846,Cuti Sakit,2026-06-02,2026-06-03,Disetujui
72638,17847,Cuti Tahunan,2022-11-25,2022-12-01,Menunggu
72639,17847,Cuti Alasan Penting,2022-03-20,2022-03-22,Disetujui
72640,17847,Cuti Tahunan,2024-09-04,2024-09-06,Disetujui
72641,17847,Cuti Sakit,2025-05-08,2025-05-11,Disetujui
72642,17847,Cuti Melahirkan,2026-03-05,2026-06-03,Disetujui
72643,17848,Cuti Tahunan,2025-06-14,2025-06-18,Disetujui
72644,17848,Cuti Tahunan,2025-09-13,2025-09-25,Disetujui
72645,17849,Cuti Alasan Penting,2024-04-04,2024-04-07,Disetujui
72646,17849,Cuti Tahunan,2025-08-05,2025-08-10,Disetujui
72647,17849,Cuti Alasan Penting,2026-04-15,2026-04-19,Disetujui
72648,17850,Cuti Alasan Penting,2026-05-21,2026-05-26,Disetujui
72649,17850,Cuti Tahunan,2026-05-21,2026-05-29,Disetujui
72650,17851,Cuti Sakit,2022-03-10,2022-03-12,Disetujui
72651,17851,Cuti Sakit,2023-11-14,2023-11-15,Disetujui
72652,17851,Cuti Tahunan,2024-11-07,2024-11-13,Disetujui
72653,17852,Cuti Tahunan,2022-02-10,2022-02-16,Disetujui
72654,17852,Cuti Alasan Penting,2026-01-04,2026-01-09,Disetujui
72655,17853,Cuti Alasan Penting,2024-12-09,2024-12-12,Disetujui
72656,17853,Cuti Tahunan,2024-06-11,2024-06-14,Disetujui
72657,17853,Cuti Sakit,2026-11-14,2026-11-21,Disetujui
72658,17854,Cuti Alasan Penting,2022-12-13,2022-12-16,Disetujui
72659,17854,Cuti Tahunan,2023-04-07,2023-04-13,Disetujui
72660,17854,Cuti Tahunan,2023-05-24,2023-06-03,Ditolak
72661,17854,Cuti Tahunan,2024-03-13,2024-03-21,Disetujui
72662,17854,Cuti Tahunan,2025-07-14,2025-07-22,Menunggu
72663,17855,Cuti Tahunan,2022-01-18,2022-01-25,Disetujui
72664,17855,Cuti Sakit,2023-02-07,2023-02-14,Menunggu
72665,17855,Cuti Tahunan,2023-06-02,2023-06-14,Ditolak
72666,17855,Cuti Tahunan,2024-11-08,2024-11-10,Disetujui
72667,17855,Cuti Sakit,2024-06-10,2024-06-13,Menunggu
72668,17855,Cuti Tahunan,2026-01-20,2026-01-24,Menunggu
72669,17855,Cuti Alasan Penting,2026-01-21,2026-01-25,Disetujui
72670,17856,Cuti Tahunan,2023-08-01,2023-08-09,Disetujui
72671,17856,Cuti Tahunan,2023-04-03,2023-04-09,Disetujui
72672,17856,Cuti Tahunan,2024-02-07,2024-02-12,Disetujui
72673,17856,Cuti Tahunan,2025-06-06,2025-06-15,Disetujui
72674,17857,Cuti Tahunan,2026-06-05,2026-06-08,Disetujui
72675,17858,Cuti Tahunan,2022-02-18,2022-02-22,Menunggu
72676,17858,Cuti Tahunan,2023-04-02,2023-04-12,Disetujui
72677,17858,Cuti Tahunan,2024-08-14,2024-08-16,Menunggu
72678,17858,Cuti Sakit,2025-08-01,2025-08-06,Disetujui
72679,17860,Cuti Tahunan,2022-12-12,2022-12-24,Disetujui
72680,17860,Cuti Sakit,2023-09-08,2023-09-13,Disetujui
72681,17860,Cuti Tahunan,2024-06-16,2024-06-26,Disetujui
72682,17860,Cuti Besar,2026-04-10,2026-05-05,Disetujui
72683,17860,Cuti Tahunan,2026-09-09,2026-09-21,Disetujui
72684,17861,Cuti Tahunan,2022-04-02,2022-04-07,Disetujui
72685,17861,Cuti Tahunan,2023-02-09,2023-02-13,Disetujui
72686,17861,Cuti Tahunan,2024-10-23,2024-10-29,Disetujui
72687,17861,Cuti Sakit,2024-05-24,2024-05-26,Disetujui
72688,17861,Cuti Besar,2025-10-20,2025-11-12,Disetujui
72689,17861,Cuti Tahunan,2025-09-24,2025-09-28,Ditolak
72690,17861,Cuti Tahunan,2026-04-04,2026-04-10,Disetujui
72691,17862,Cuti Tahunan,2025-12-09,2025-12-15,Disetujui
72692,17862,Cuti Tahunan,2026-03-08,2026-03-15,Disetujui
72693,17863,Cuti Tahunan,2023-02-01,2023-02-06,Disetujui
72694,17863,Cuti Sakit,2025-06-09,2025-06-12,Disetujui
72695,17863,Cuti Tahunan,2026-10-05,2026-10-14,Menunggu
72696,17864,Cuti Tahunan,2023-09-05,2023-09-16,Disetujui
72697,17864,Cuti Melahirkan,2023-05-06,2023-08-04,Disetujui
72698,17864,Cuti Besar,2024-11-10,2024-12-01,Disetujui
72699,17864,Cuti Tahunan,2025-08-24,2025-08-28,Disetujui
72700,17864,Cuti Alasan Penting,2026-01-20,2026-01-23,Menunggu
72701,17865,Cuti Tahunan,2025-10-08,2025-10-11,Menunggu
72702,17865,Cuti Sakit,2025-09-14,2025-09-18,Disetujui
72703,17865,Cuti Sakit,2026-09-12,2026-09-15,Disetujui
72704,17866,Cuti Tahunan,2022-05-20,2022-05-29,Disetujui
72705,17866,Cuti Tahunan,2024-11-25,2024-12-01,Disetujui
72706,17866,Cuti Tahunan,2024-03-18,2024-03-30,Menunggu
72707,17866,Cuti Sakit,2025-01-10,2025-01-12,Menunggu
72708,17866,Cuti Tahunan,2026-06-10,2026-06-20,Ditolak
72709,17867,Cuti Sakit,2022-07-16,2022-07-23,Disetujui
72710,17867,Cuti Besar,2022-04-24,2022-05-23,Disetujui
72711,17867,Cuti Sakit,2023-11-02,2023-11-06,Disetujui
72712,17867,Cuti Alasan Penting,2024-12-20,2024-12-23,Disetujui
72713,17867,Cuti Tahunan,2025-07-16,2025-07-20,Disetujui
72714,17867,Cuti Sakit,2025-08-10,2025-08-14,Disetujui
72715,17867,Cuti Tahunan,2026-12-21,2026-12-28,Menunggu
72716,17867,Cuti Sakit,2026-03-17,2026-03-22,Disetujui
72717,17868,Cuti Tahunan,2022-06-03,2022-06-06,Menunggu
72718,17868,Cuti Sakit,2023-05-07,2023-05-08,Disetujui
72719,17868,Cuti Tahunan,2025-05-01,2025-05-13,Disetujui
72720,17868,Cuti Tahunan,2025-01-25,2025-02-06,Disetujui
72721,17868,Cuti Sakit,2026-01-19,2026-01-23,Disetujui
72722,17869,Cuti Tahunan,2022-01-08,2022-01-12,Menunggu
