"kinerja_id","pegawai_id","periode","nilai","predikat","created_at"
69427,16971,2023,79.81,Cukup,2026-07-08 01:06:50.441
69428,16971,2024,81.46,Baik,2026-07-08 01:06:50.441
69429,16971,2025,79.56,Cukup,2026-07-08 01:06:50.441
69430,16971,2026,80.19,Baik,2026-07-08 01:06:50.441
69431,16972,2022,75.42,Cukup,2026-07-08 01:06:50.441
69432,16972,2023,76.45,Cukup,2026-07-08 01:06:50.441
69433,16972,2024,77.07,Cukup,2026-07-08 01:06:50.441
69434,16972,2025,75.35,Cukup,2026-07-08 01:06:50.441
69435,16972,2026,76.56,Cukup,2026-07-08 01:06:50.441
69436,16973,2022,80.05,Baik,2026-07-08 01:06:50.441
69437,16973,2023,79.49,Cukup,2026-07-08 01:06:50.441
69438,16973,2024,78.41,Cukup,2026-07-08 01:06:50.441
69439,16973,2025,77.29,Cukup,2026-07-08 01:06:50.441
69440,16973,2026,77.06,Cukup,2026-07-08 01:06:50.441
69441,16974,2022,80.43,Baik,2026-07-08 01:06:50.441
69442,16974,2023,81.53,Baik,2026-07-08 01:06:50.441
69443,16974,2024,80.66,Baik,2026-07-08 01:06:50.441
69444,16975,2022,88.19,Baik,2026-07-08 01:06:50.441
69445,16975,2023,90.06,Sangat Baik,2026-07-08 01:06:50.441
69446,16975,2024,90.29,Sangat Baik,2026-07-08 01:06:50.441
69447,16975,2025,91.58,Sangat Baik,2026-07-08 01:06:50.441
69448,16975,2026,90.57,Sangat Baik,2026-07-08 01:06:50.441
69449,16976,2022,80.12,Baik,2026-07-08 01:06:50.441
69450,16976,2023,78.55,Cukup,2026-07-08 01:06:50.441
69451,16976,2024,79.95,Cukup,2026-07-08 01:06:50.441
69452,16976,2025,79.78,Cukup,2026-07-08 01:06:50.441
69453,16977,2022,83.10,Baik,2026-07-08 01:06:50.441
69454,16977,2023,81.74,Baik,2026-07-08 01:06:50.441
69455,16977,2024,81.49,Baik,2026-07-08 01:06:50.441
69456,16977,2025,80.27,Baik,2026-07-08 01:06:50.441
69457,16977,2026,81.45,Baik,2026-07-08 01:06:50.441
69458,16978,2026,91.89,Sangat Baik,2026-07-08 01:06:50.441
69459,16979,2022,75.61,Cukup,2026-07-08 01:06:50.441
69460,16979,2023,74.56,Cukup,2026-07-08 01:06:50.441
69461,16979,2024,73.15,Cukup,2026-07-08 01:06:50.441
69462,16979,2025,74.72,Cukup,2026-07-08 01:06:50.441
69463,16979,2026,73.77,Cukup,2026-07-08 01:06:50.441
69464,16980,2022,83.31,Baik,2026-07-08 01:06:50.441
69465,16980,2023,85.09,Baik,2026-07-08 01:06:50.441
69466,16980,2024,86.51,Baik,2026-07-08 01:06:50.441
69467,16980,2025,84.92,Baik,2026-07-08 01:06:50.441
69468,16980,2026,84.31,Baik,2026-07-08 01:06:50.441
69469,16981,2026,81.17,Baik,2026-07-08 01:06:50.441
69470,16982,2022,80.97,Baik,2026-07-08 01:06:50.441
69471,16982,2023,81.27,Baik,2026-07-08 01:06:50.441
69472,16982,2024,82.15,Baik,2026-07-08 01:06:50.441
69473,16983,2022,91.03,Sangat Baik,2026-07-08 01:06:50.441
69474,16983,2023,91.14,Sangat Baik,2026-07-08 01:06:50.441
69475,16984,2022,88.52,Baik,2026-07-08 01:06:50.441
69476,16984,2023,88.62,Baik,2026-07-08 01:06:50.441
69477,16984,2024,89.86,Baik,2026-07-08 01:06:50.441
69478,16984,2025,88.60,Baik,2026-07-08 01:06:50.441
69479,16984,2026,88.34,Baik,2026-07-08 01:06:50.441
69480,16985,2022,90.42,Sangat Baik,2026-07-08 01:06:50.441
69481,16985,2023,90.26,Sangat Baik,2026-07-08 01:06:50.441
69482,16985,2024,89.57,Baik,2026-07-08 01:06:50.441
69483,16985,2025,88.98,Baik,2026-07-08 01:06:50.441
69484,16985,2026,90.39,Sangat Baik,2026-07-08 01:06:50.441
69485,16986,2022,74.64,Cukup,2026-07-08 01:06:50.441
69486,16986,2023,73.77,Cukup,2026-07-08 01:06:50.441
69487,16986,2024,72.00,Cukup,2026-07-08 01:06:50.441
69488,16986,2025,72.68,Cukup,2026-07-08 01:06:50.441
69489,16986,2026,73.39,Cukup,2026-07-08 01:06:50.441
69490,16987,2022,82.17,Baik,2026-07-08 01:06:50.441
69491,16987,2023,82.32,Baik,2026-07-08 01:06:50.441
69492,16987,2024,80.38,Baik,2026-07-08 01:06:50.441
69493,16987,2025,80.15,Baik,2026-07-08 01:06:50.441
69494,16987,2026,79.08,Cukup,2026-07-08 01:06:50.441
69495,16988,2022,75.35,Cukup,2026-07-08 01:06:50.441
69496,16988,2023,76.92,Cukup,2026-07-08 01:06:50.441
69497,16988,2024,74.99,Cukup,2026-07-08 01:06:50.441
69498,16988,2025,75.37,Cukup,2026-07-08 01:06:50.441
69499,16988,2026,74.11,Cukup,2026-07-08 01:06:50.441
69500,16989,2022,73.57,Cukup,2026-07-08 01:06:50.441
69501,16989,2023,75.31,Cukup,2026-07-08 01:06:50.441
69502,16989,2024,75.45,Cukup,2026-07-08 01:06:50.441
69503,16989,2025,74.48,Cukup,2026-07-08 01:06:50.441
69504,16989,2026,76.26,Cukup,2026-07-08 01:06:50.441
69505,16990,2022,80.83,Baik,2026-07-08 01:06:50.441
69506,16990,2023,82.31,Baik,2026-07-08 01:06:50.441
69507,16991,2022,88.31,Baik,2026-07-08 01:06:50.441
69508,16991,2023,89.27,Baik,2026-07-08 01:06:50.441
69509,16991,2024,89.80,Baik,2026-07-08 01:06:50.441
69510,16991,2025,87.95,Baik,2026-07-08 01:06:50.441
69511,16991,2026,88.21,Baik,2026-07-08 01:06:50.441
69512,16992,2022,81.48,Baik,2026-07-08 01:06:50.441
69513,16992,2023,80.42,Baik,2026-07-08 01:06:50.441
69514,16992,2024,81.01,Baik,2026-07-08 01:06:50.441
69515,16992,2025,79.73,Cukup,2026-07-08 01:06:50.441
69516,16992,2026,78.27,Cukup,2026-07-08 01:06:50.441
69517,16993,2024,81.13,Baik,2026-07-08 01:06:50.441
69518,16993,2025,81.77,Baik,2026-07-08 01:06:50.441
69519,16993,2026,81.33,Baik,2026-07-08 01:06:50.441
69520,16994,2022,82.04,Baik,2026-07-08 01:06:50.441
69521,16994,2023,81.02,Baik,2026-07-08 01:06:50.441
69522,16994,2024,79.23,Cukup,2026-07-08 01:06:50.441
69523,16994,2025,77.57,Cukup,2026-07-08 01:06:50.441
69524,16994,2026,78.28,Cukup,2026-07-08 01:06:50.441
69525,16995,2025,82.11,Baik,2026-07-08 01:06:50.441
69526,16995,2026,81.11,Baik,2026-07-08 01:06:50.441
69527,16996,2022,81.50,Baik,2026-07-08 01:06:50.441
69528,16996,2023,81.50,Baik,2026-07-08 01:06:50.441
69529,16996,2024,81.57,Baik,2026-07-08 01:06:50.441
69530,16996,2025,83.37,Baik,2026-07-08 01:06:50.441
69531,16996,2026,85.07,Baik,2026-07-08 01:06:50.441
69532,16997,2025,81.10,Baik,2026-07-08 01:06:50.441
69533,16997,2026,81.15,Baik,2026-07-08 01:06:50.441
69534,16998,2022,89.40,Baik,2026-07-08 01:06:50.441
69535,16998,2023,90.60,Sangat Baik,2026-07-08 01:06:50.441
69536,16998,2024,90.06,Sangat Baik,2026-07-08 01:06:50.441
69537,16998,2025,89.96,Baik,2026-07-08 01:06:50.441
69538,16998,2026,91.85,Sangat Baik,2026-07-08 01:06:50.441
69539,16999,2022,91.85,Sangat Baik,2026-07-08 01:06:50.441
69540,16999,2023,92.26,Sangat Baik,2026-07-08 01:06:50.441
69541,16999,2024,94.08,Sangat Baik,2026-07-08 01:06:50.441
69542,16999,2025,92.49,Sangat Baik,2026-07-08 01:06:50.441
69543,16999,2026,94.16,Sangat Baik,2026-07-08 01:06:50.441
69544,17000,2024,91.15,Sangat Baik,2026-07-08 01:06:50.441
69545,17000,2025,90.59,Sangat Baik,2026-07-08 01:06:50.441
69546,17000,2026,90.56,Sangat Baik,2026-07-08 01:06:50.441
69547,17001,2022,81.83,Baik,2026-07-08 01:06:50.441
69548,17001,2023,83.58,Baik,2026-07-08 01:06:50.441
69549,17002,2026,81.33,Baik,2026-07-08 01:06:50.441
69550,17003,2024,80.82,Baik,2026-07-08 01:06:50.441
69551,17003,2025,80.54,Baik,2026-07-08 01:06:50.441
69552,17003,2026,80.40,Baik,2026-07-08 01:06:50.441
69553,17004,2022,88.68,Baik,2026-07-08 01:06:50.441
69554,17004,2023,88.61,Baik,2026-07-08 01:06:50.441
69555,17004,2024,87.04,Baik,2026-07-08 01:06:50.441
69556,17004,2025,88.47,Baik,2026-07-08 01:06:50.441
69557,17004,2026,88.44,Baik,2026-07-08 01:06:50.441
69558,17005,2022,82.86,Baik,2026-07-08 01:06:50.441
69559,17005,2023,84.44,Baik,2026-07-08 01:06:50.441
69560,17005,2024,86.18,Baik,2026-07-08 01:06:50.441
69561,17005,2025,86.13,Baik,2026-07-08 01:06:50.441
69562,17005,2026,86.34,Baik,2026-07-08 01:06:50.441
69563,17006,2025,73.65,Cukup,2026-07-08 01:06:50.441
69564,17006,2026,75.52,Cukup,2026-07-08 01:06:50.441
69565,17007,2022,83.80,Baik,2026-07-08 01:06:50.441
69566,17007,2023,85.16,Baik,2026-07-08 01:06:50.441
69567,17007,2024,84.08,Baik,2026-07-08 01:06:50.441
69568,17007,2025,82.42,Baik,2026-07-08 01:06:50.441
69569,17007,2026,83.59,Baik,2026-07-08 01:06:50.441
69570,17008,2022,83.19,Baik,2026-07-08 01:06:50.441
69571,17008,2023,81.35,Baik,2026-07-08 01:06:50.441
69572,17008,2024,80.09,Baik,2026-07-08 01:06:50.441
69573,17008,2025,81.98,Baik,2026-07-08 01:06:50.441
69574,17008,2026,80.04,Baik,2026-07-08 01:06:50.441
69575,17010,2022,74.35,Cukup,2026-07-08 01:06:50.441
69576,17010,2023,72.92,Cukup,2026-07-08 01:06:50.441
69577,17010,2024,73.03,Cukup,2026-07-08 01:06:50.441
69578,17010,2025,73.56,Cukup,2026-07-08 01:06:50.441
69579,17010,2026,73.46,Cukup,2026-07-08 01:06:50.441
69580,17011,2022,80.36,Baik,2026-07-08 01:06:50.441
69581,17011,2023,79.72,Cukup,2026-07-08 01:06:50.441
69582,17011,2024,81.71,Baik,2026-07-08 01:06:50.441
69583,17011,2025,83.07,Baik,2026-07-08 01:06:50.441
69584,17011,2026,82.84,Baik,2026-07-08 01:06:50.441
69585,17012,2022,91.38,Sangat Baik,2026-07-08 01:06:50.441
69586,17012,2023,89.47,Baik,2026-07-08 01:06:50.441
69587,17012,2024,90.91,Sangat Baik,2026-07-08 01:06:50.441
69588,17012,2025,89.94,Baik,2026-07-08 01:06:50.441
69589,17012,2026,90.91,Sangat Baik,2026-07-08 01:06:50.441
69590,17013,2022,73.58,Cukup,2026-07-08 01:06:50.441
69591,17013,2023,73.76,Cukup,2026-07-08 01:06:50.441
69592,17013,2024,74.70,Cukup,2026-07-08 01:06:50.441
69593,17013,2025,76.17,Cukup,2026-07-08 01:06:50.441
69594,17013,2026,76.95,Cukup,2026-07-08 01:06:50.441
69595,17014,2022,75.14,Cukup,2026-07-08 01:06:50.441
69596,17014,2023,74.79,Cukup,2026-07-08 01:06:50.441
69597,17014,2024,73.77,Cukup,2026-07-08 01:06:50.441
69598,17014,2025,73.19,Cukup,2026-07-08 01:06:50.441
69599,17014,2026,74.60,Cukup,2026-07-08 01:06:50.441
69600,17015,2022,90.28,Sangat Baik,2026-07-08 01:06:50.441
69601,17015,2023,89.76,Baik,2026-07-08 01:06:50.441
69602,17015,2024,88.75,Baik,2026-07-08 01:06:50.441
69603,17015,2025,87.75,Baik,2026-07-08 01:06:50.441
69604,17015,2026,87.41,Baik,2026-07-08 01:06:50.441
69605,17016,2022,81.08,Baik,2026-07-08 01:06:50.441
69606,17016,2023,79.50,Cukup,2026-07-08 01:06:50.441
69607,17016,2024,78.83,Cukup,2026-07-08 01:06:50.441
69608,17016,2025,77.04,Cukup,2026-07-08 01:06:50.441
69609,17016,2026,77.45,Cukup,2026-07-08 01:06:50.441
69610,17017,2022,80.10,Baik,2026-07-08 01:06:50.441
69611,17017,2023,78.35,Cukup,2026-07-08 01:06:50.441
69612,17017,2024,80.03,Baik,2026-07-08 01:06:50.441
69613,17017,2025,80.95,Baik,2026-07-08 01:06:50.441
69614,17017,2026,82.47,Baik,2026-07-08 01:06:50.441
69615,17018,2022,81.19,Baik,2026-07-08 01:06:50.441
69616,17018,2023,80.81,Baik,2026-07-08 01:06:50.441
69617,17018,2024,81.30,Baik,2026-07-08 01:06:50.441
69618,17018,2025,80.77,Baik,2026-07-08 01:06:50.441
69619,17018,2026,79.05,Cukup,2026-07-08 01:06:50.441
69620,17019,2023,75.48,Cukup,2026-07-08 01:06:50.441
69621,17019,2024,74.38,Cukup,2026-07-08 01:06:50.441
69622,17019,2025,76.10,Cukup,2026-07-08 01:06:50.441
69623,17019,2026,76.62,Cukup,2026-07-08 01:06:50.441
69624,17020,2022,83.74,Baik,2026-07-08 01:06:50.441
69625,17020,2023,84.97,Baik,2026-07-08 01:06:50.441
69626,17020,2024,83.77,Baik,2026-07-08 01:06:50.441
69627,17020,2025,84.24,Baik,2026-07-08 01:06:50.441
69628,17020,2026,84.03,Baik,2026-07-08 01:06:50.441
69629,17021,2022,84.00,Baik,2026-07-08 01:06:50.441
69630,17021,2023,82.78,Baik,2026-07-08 01:06:50.441
69631,17021,2024,82.57,Baik,2026-07-08 01:06:50.441
69632,17021,2025,84.33,Baik,2026-07-08 01:06:50.441
69633,17021,2026,85.34,Baik,2026-07-08 01:06:50.441
69634,17022,2024,80.69,Baik,2026-07-08 01:06:50.441
69635,17022,2025,80.01,Baik,2026-07-08 01:06:50.441
69636,17022,2026,79.49,Cukup,2026-07-08 01:06:50.441
69637,17023,2023,82.26,Baik,2026-07-08 01:06:50.441
69638,17023,2024,82.03,Baik,2026-07-08 01:06:50.441
69639,17023,2025,81.60,Baik,2026-07-08 01:06:50.441
69640,17023,2026,82.12,Baik,2026-07-08 01:06:50.441
69641,17024,2022,89.65,Baik,2026-07-08 01:06:50.441
69642,17024,2023,89.73,Baik,2026-07-08 01:06:50.441
69643,17024,2024,91.04,Sangat Baik,2026-07-08 01:06:50.441
69644,17024,2025,90.68,Sangat Baik,2026-07-08 01:06:50.441
69645,17024,2026,91.93,Sangat Baik,2026-07-08 01:06:50.441
69646,17025,2024,73.44,Cukup,2026-07-08 01:06:50.441
69647,17025,2025,72.30,Cukup,2026-07-08 01:06:50.441
69648,17025,2026,73.31,Cukup,2026-07-08 01:06:50.441
69649,17026,2022,83.13,Baik,2026-07-08 01:06:50.441
69650,17026,2023,84.83,Baik,2026-07-08 01:06:50.441
69651,17026,2024,85.85,Baik,2026-07-08 01:06:50.441
69652,17026,2025,84.68,Baik,2026-07-08 01:06:50.441
69653,17026,2026,84.34,Baik,2026-07-08 01:06:50.441
69654,17027,2022,80.26,Baik,2026-07-08 01:06:50.441
69655,17027,2023,78.63,Cukup,2026-07-08 01:06:50.441
69656,17027,2024,77.22,Cukup,2026-07-08 01:06:50.441
69657,17027,2025,76.07,Cukup,2026-07-08 01:06:50.441
69658,17027,2026,75.29,Cukup,2026-07-08 01:06:50.441
69659,17028,2022,83.64,Baik,2026-07-08 01:06:50.441
69660,17028,2023,82.61,Baik,2026-07-08 01:06:50.441
69661,17028,2024,82.86,Baik,2026-07-08 01:06:50.441
69662,17028,2025,81.30,Baik,2026-07-08 01:06:50.441
69663,17028,2026,82.42,Baik,2026-07-08 01:06:50.441
69664,17029,2022,80.77,Baik,2026-07-08 01:06:50.441
69665,17029,2023,80.12,Baik,2026-07-08 01:06:50.441
69666,17029,2024,78.63,Cukup,2026-07-08 01:06:50.441
69667,17029,2025,79.75,Cukup,2026-07-08 01:06:50.441
69668,17029,2026,79.65,Cukup,2026-07-08 01:06:50.441
69669,17030,2022,77.00,Cukup,2026-07-08 01:06:50.441
69670,17030,2023,76.74,Cukup,2026-07-08 01:06:50.441
69671,17030,2024,75.11,Cukup,2026-07-08 01:06:50.441
69672,17030,2025,74.60,Cukup,2026-07-08 01:06:50.441
69673,17030,2026,74.64,Cukup,2026-07-08 01:06:50.441
69674,17031,2026,88.23,Baik,2026-07-08 01:06:50.441
69675,17032,2024,82.90,Baik,2026-07-08 01:06:50.441
69676,17032,2025,83.04,Baik,2026-07-08 01:06:50.441
69677,17032,2026,81.05,Baik,2026-07-08 01:06:50.441
69678,17033,2025,88.50,Baik,2026-07-08 01:06:50.441
69679,17033,2026,86.54,Baik,2026-07-08 01:06:50.441
69680,17034,2022,75.65,Cukup,2026-07-08 01:06:50.441
69681,17034,2023,75.13,Cukup,2026-07-08 01:06:50.441
69682,17034,2024,73.19,Cukup,2026-07-08 01:06:50.441
69683,17034,2025,73.29,Cukup,2026-07-08 01:06:50.441
69684,17034,2026,72.96,Cukup,2026-07-08 01:06:50.441
69685,17035,2023,80.81,Baik,2026-07-08 01:06:50.441
69686,17035,2024,81.52,Baik,2026-07-08 01:06:50.441
69687,17035,2025,80.36,Baik,2026-07-08 01:06:50.441
69688,17035,2026,80.04,Baik,2026-07-08 01:06:50.441
69689,17036,2022,83.41,Baik,2026-07-08 01:06:50.441
69690,17036,2023,85.34,Baik,2026-07-08 01:06:50.441
69691,17036,2024,85.77,Baik,2026-07-08 01:06:50.441
69692,17036,2025,84.53,Baik,2026-07-08 01:06:50.441
69693,17036,2026,83.16,Baik,2026-07-08 01:06:50.441
69694,17037,2025,75.44,Cukup,2026-07-08 01:06:50.441
69695,17037,2026,73.78,Cukup,2026-07-08 01:06:50.441
69696,17038,2022,83.14,Baik,2026-07-08 01:06:50.441
69697,17038,2023,84.00,Baik,2026-07-08 01:06:50.441
69698,17038,2024,85.95,Baik,2026-07-08 01:06:50.441
69699,17038,2025,84.04,Baik,2026-07-08 01:06:50.441
69700,17038,2026,84.17,Baik,2026-07-08 01:06:50.441
69701,17039,2022,81.16,Baik,2026-07-08 01:06:50.441
69702,17039,2023,80.63,Baik,2026-07-08 01:06:50.441
69703,17039,2024,81.71,Baik,2026-07-08 01:06:50.441
69704,17039,2025,81.97,Baik,2026-07-08 01:06:50.441
69705,17039,2026,82.04,Baik,2026-07-08 01:06:50.441
69706,17040,2022,83.51,Baik,2026-07-08 01:06:50.441
69707,17040,2023,82.78,Baik,2026-07-08 01:06:50.441
69708,17040,2024,83.82,Baik,2026-07-08 01:06:50.441
69709,17040,2025,84.55,Baik,2026-07-08 01:06:50.441
69710,17040,2026,86.19,Baik,2026-07-08 01:06:50.441
69711,17041,2023,83.42,Baik,2026-07-08 01:06:50.441
69712,17041,2024,84.64,Baik,2026-07-08 01:06:50.441
69713,17041,2025,85.85,Baik,2026-07-08 01:06:50.441
69714,17041,2026,84.32,Baik,2026-07-08 01:06:50.441
69715,17042,2024,80.12,Baik,2026-07-08 01:06:50.441
69716,17042,2025,78.13,Cukup,2026-07-08 01:06:50.441
69717,17042,2026,78.79,Cukup,2026-07-08 01:06:50.441
69718,17043,2024,81.82,Baik,2026-07-08 01:06:50.441
69719,17043,2025,83.28,Baik,2026-07-08 01:06:50.441
69720,17043,2026,83.58,Baik,2026-07-08 01:06:50.441
69721,17044,2022,80.73,Baik,2026-07-08 01:06:50.441
69722,17044,2023,79.74,Cukup,2026-07-08 01:06:50.441
69723,17044,2024,80.72,Baik,2026-07-08 01:06:50.441
69724,17044,2025,80.50,Baik,2026-07-08 01:06:50.441
69725,17044,2026,81.79,Baik,2026-07-08 01:06:50.441
69726,17045,2022,88.97,Baik,2026-07-08 01:06:50.441
69727,17045,2023,90.75,Sangat Baik,2026-07-08 01:06:50.441
69728,17045,2024,89.71,Baik,2026-07-08 01:06:50.441
69729,17045,2025,91.59,Sangat Baik,2026-07-08 01:06:50.441
69730,17045,2026,93.22,Sangat Baik,2026-07-08 01:06:50.441
69731,17046,2023,82.38,Baik,2026-07-08 01:06:50.441
69732,17046,2024,82.00,Baik,2026-07-08 01:06:50.441
69733,17046,2025,82.36,Baik,2026-07-08 01:06:50.441
69734,17046,2026,81.58,Baik,2026-07-08 01:06:50.441
69735,17047,2022,88.83,Baik,2026-07-08 01:06:50.441
69736,17047,2023,87.73,Baik,2026-07-08 01:06:50.441
69737,17047,2024,89.55,Baik,2026-07-08 01:06:50.441
69738,17048,2022,82.92,Baik,2026-07-08 01:06:50.441
69739,17048,2023,83.44,Baik,2026-07-08 01:06:50.441
69740,17048,2024,82.66,Baik,2026-07-08 01:06:50.441
69741,17048,2025,82.08,Baik,2026-07-08 01:06:50.441
69742,17048,2026,81.18,Baik,2026-07-08 01:06:50.441
69743,17049,2022,80.72,Baik,2026-07-08 01:06:50.441
69744,17049,2023,79.14,Cukup,2026-07-08 01:06:50.441
69745,17049,2024,79.95,Cukup,2026-07-08 01:06:50.441
69746,17049,2025,79.43,Cukup,2026-07-08 01:06:50.441
69747,17049,2026,79.66,Cukup,2026-07-08 01:06:50.441
69748,17050,2022,83.77,Baik,2026-07-08 01:06:50.441
69749,17050,2023,81.78,Baik,2026-07-08 01:06:50.441
69750,17050,2024,83.64,Baik,2026-07-08 01:06:50.441
69751,17050,2025,82.78,Baik,2026-07-08 01:06:50.441
69752,17050,2026,82.16,Baik,2026-07-08 01:06:50.441
69753,17051,2022,80.98,Baik,2026-07-08 01:06:50.441
69754,17051,2023,80.61,Baik,2026-07-08 01:06:50.441
69755,17051,2024,82.23,Baik,2026-07-08 01:06:50.441
69756,17051,2025,84.05,Baik,2026-07-08 01:06:50.441
69757,17051,2026,83.83,Baik,2026-07-08 01:06:50.441
69758,17052,2025,83.43,Baik,2026-07-08 01:06:50.441
69759,17052,2026,84.23,Baik,2026-07-08 01:06:50.441
69760,17053,2022,80.48,Baik,2026-07-08 01:06:50.441
69761,17053,2023,79.03,Cukup,2026-07-08 01:06:50.441
69762,17053,2024,80.23,Baik,2026-07-08 01:06:50.441
69763,17053,2025,78.82,Cukup,2026-07-08 01:06:50.441
69764,17053,2026,77.55,Cukup,2026-07-08 01:06:50.441
69765,17054,2022,83.43,Baik,2026-07-08 01:06:50.441
69766,17054,2023,83.27,Baik,2026-07-08 01:06:50.441
69767,17054,2024,84.16,Baik,2026-07-08 01:06:50.441
69768,17054,2025,84.63,Baik,2026-07-08 01:06:50.441
69769,17054,2026,86.03,Baik,2026-07-08 01:06:50.441
69770,17055,2022,88.27,Baik,2026-07-08 01:06:50.441
69771,17055,2023,88.52,Baik,2026-07-08 01:06:50.441
69772,17055,2024,89.67,Baik,2026-07-08 01:06:50.441
69773,17055,2025,90.35,Sangat Baik,2026-07-08 01:06:50.441
69774,17056,2022,76.80,Cukup,2026-07-08 01:06:50.441
69775,17056,2023,76.68,Cukup,2026-07-08 01:06:50.441
69776,17056,2024,76.85,Cukup,2026-07-08 01:06:50.441
69777,17056,2025,76.90,Cukup,2026-07-08 01:06:50.441
69778,17056,2026,78.03,Cukup,2026-07-08 01:06:50.441
69779,17057,2022,91.47,Sangat Baik,2026-07-08 01:06:50.441
69780,17057,2023,92.63,Sangat Baik,2026-07-08 01:06:50.441
69781,17057,2024,93.22,Sangat Baik,2026-07-08 01:06:50.441
69782,17057,2025,94.72,Sangat Baik,2026-07-08 01:06:50.441
69783,17057,2026,96.45,Sangat Baik,2026-07-08 01:06:50.441
69784,17058,2026,74.17,Cukup,2026-07-08 01:06:50.441
69785,17059,2026,76.80,Cukup,2026-07-08 01:06:50.441
69786,17060,2022,83.10,Baik,2026-07-08 01:06:50.441
69787,17060,2023,81.35,Baik,2026-07-08 01:06:50.441
69788,17060,2024,80.55,Baik,2026-07-08 01:06:50.441
69789,17060,2025,80.50,Baik,2026-07-08 01:06:50.441
69790,17060,2026,80.12,Baik,2026-07-08 01:06:50.441
69791,17061,2022,81.60,Baik,2026-07-08 01:06:50.441
69792,17061,2023,82.28,Baik,2026-07-08 01:06:50.441
69793,17061,2024,82.89,Baik,2026-07-08 01:06:50.441
69794,17061,2025,81.57,Baik,2026-07-08 01:06:50.441
69795,17061,2026,81.97,Baik,2026-07-08 01:06:50.441
69796,17062,2023,81.95,Baik,2026-07-08 01:06:50.441
69797,17062,2024,83.74,Baik,2026-07-08 01:06:50.441
69798,17062,2025,84.52,Baik,2026-07-08 01:06:50.441
69799,17062,2026,82.91,Baik,2026-07-08 01:06:50.441
69800,17063,2022,80.21,Baik,2026-07-08 01:06:50.441
69801,17063,2023,79.02,Cukup,2026-07-08 01:06:50.441
69802,17063,2024,78.03,Cukup,2026-07-08 01:06:50.441
69803,17063,2025,79.53,Cukup,2026-07-08 01:06:50.441
69804,17063,2026,77.98,Cukup,2026-07-08 01:06:50.441
69805,17064,2022,91.53,Sangat Baik,2026-07-08 01:06:50.441
69806,17064,2023,92.66,Sangat Baik,2026-07-08 01:06:50.441
69807,17064,2024,94.55,Sangat Baik,2026-07-08 01:06:50.441
69808,17064,2025,96.04,Sangat Baik,2026-07-08 01:06:50.441
69809,17064,2026,97.20,Sangat Baik,2026-07-08 01:06:50.441
69810,17065,2022,91.98,Sangat Baik,2026-07-08 01:06:50.441
69811,17065,2023,93.18,Sangat Baik,2026-07-08 01:06:50.441
69812,17066,2022,80.68,Baik,2026-07-08 01:06:50.441
69813,17066,2023,82.56,Baik,2026-07-08 01:06:50.441
69814,17066,2024,83.83,Baik,2026-07-08 01:06:50.441
69815,17067,2022,89.84,Baik,2026-07-08 01:06:50.441
69816,17067,2023,90.78,Sangat Baik,2026-07-08 01:06:50.441
69817,17067,2024,91.05,Sangat Baik,2026-07-08 01:06:50.441
69818,17067,2025,91.56,Sangat Baik,2026-07-08 01:06:50.441
69819,17067,2026,92.14,Sangat Baik,2026-07-08 01:06:50.441
69820,17068,2022,73.68,Cukup,2026-07-08 01:06:50.441
69821,17068,2023,72.82,Cukup,2026-07-08 01:06:50.441
69822,17068,2024,73.70,Cukup,2026-07-08 01:06:50.441
69823,17068,2025,71.86,Cukup,2026-07-08 01:06:50.441
69824,17068,2026,71.20,Cukup,2026-07-08 01:06:50.441
69825,17069,2022,80.41,Baik,2026-07-08 01:06:50.441
69826,17069,2023,81.73,Baik,2026-07-08 01:06:50.441
69827,17069,2024,81.96,Baik,2026-07-08 01:06:50.441
69828,17069,2025,80.91,Baik,2026-07-08 01:06:50.441
69829,17069,2026,81.38,Baik,2026-07-08 01:06:50.441
69830,17070,2023,83.99,Baik,2026-07-08 01:06:50.441
69831,17070,2024,84.20,Baik,2026-07-08 01:06:50.441
69832,17070,2025,85.14,Baik,2026-07-08 01:06:50.441
69833,17071,2022,80.94,Baik,2026-07-08 01:06:50.441
69834,17071,2023,80.90,Baik,2026-07-08 01:06:50.441
69835,17071,2024,81.28,Baik,2026-07-08 01:06:50.441
69836,17071,2025,80.16,Baik,2026-07-08 01:06:50.441
69837,17071,2026,79.15,Cukup,2026-07-08 01:06:50.441
69838,17072,2022,82.48,Baik,2026-07-08 01:06:50.441
69839,17072,2023,83.27,Baik,2026-07-08 01:06:50.441
69840,17072,2024,81.64,Baik,2026-07-08 01:06:50.441
69841,17072,2025,80.59,Baik,2026-07-08 01:06:50.441
69842,17072,2026,81.89,Baik,2026-07-08 01:06:50.441
69843,17073,2026,82.99,Baik,2026-07-08 01:06:50.441
69844,17074,2025,88.29,Baik,2026-07-08 01:06:50.441
69845,17074,2026,86.90,Baik,2026-07-08 01:06:50.441
69846,17075,2023,83.30,Baik,2026-07-08 01:06:50.441
69847,17075,2024,83.31,Baik,2026-07-08 01:06:50.441
69848,17075,2025,84.35,Baik,2026-07-08 01:06:50.441
69849,17075,2026,83.03,Baik,2026-07-08 01:06:50.441
69850,17076,2022,88.20,Baik,2026-07-08 01:06:50.441
69851,17076,2023,90.02,Sangat Baik,2026-07-08 01:06:50.441
69852,17076,2024,89.51,Baik,2026-07-08 01:06:50.441
